36.13301,-80.27797
36.13308,-80.27788
36.13309,-80.27786
36.1331,-80.27786
36.13311,-80.27785
36.13314,-80.27784
36.13316,-80.27784
36.13318,-80.27784
36.13319,-80.27784
36.13321,-80.27785
36.13322,-80.27786
36.13324,-80.27787
36.13326,-80.27788
36.13327,-80.27791
36.13327,-80.27792
36.13328,-80.27792
36.13328,-80.27793
36.13329,-80.27795
36.13329,-80.27797
36.13329,-80.27799
36.13329,-80.278
36.13329,-80.27801
36.13329,-80.27802
36.13329,-80.27803
36.13329,-80.27804
36.13329,-80.27805
36.13328,-80.27806
36.13328,-80.27807
36.13322,-80.27817
36.13311,-80.27834
36.13308,-80.27838
36.13305,-80.2784
36.13304,-80.27841
36.13303,-80.27842
36.13302,-80.27842
36.13301,-80.27842
36.133,-80.27842
36.13298,-80.27842
36.13296,-80.27842
36.13294,-80.27842
36.13291,-80.27841
36.13291,-80.27841
36.13285,-80.27853
36.13285,-80.27853
36.13298,-80.27865
36.13308,-80.27875
36.13326,-80.27892
36.13356,-80.27922
36.13372,-80.27938
36.13377,-80.27943
36.1342,-80.27985
36.13428,-80.27992
36.13447,-80.2801
36.13451,-80.28013
36.13455,-80.28016
36.13462,-80.28021
36.13464,-80.28022
36.13467,-80.28023
36.13469,-80.28023
36.13475,-80.28025
36.13479,-80.28025
36.13481,-80.28025
36.13483,-80.28025
36.13486,-80.28024
36.13489,-80.28023
36.13491,-80.28022
36.13493,-80.28021
36.13497,-80.28019
36.135,-80.28017
36.13502,-80.28015
36.13509,-80.28009
36.13514,-80.28004
36.13526,-80.27992
36.1353,-80.27988
36.13536,-80.27981
36.1354,-80.27975
36.13547,-80.27965
36.13566,-80.2794
36.13585,-80.27908
36.13586,-80.27906
36.13592,-80.27895
36.13592,-80.27893
36.13598,-80.27879
36.13602,-80.27869
36.13605,-80.2786
36.13609,-80.27848
36.1361,-80.27844
36.13612,-80.27838
36.13612,-80.27835
36.13612,-80.27833
36.13612,-80.2783
36.13613,-80.27827
36.13613,-80.27825
36.13613,-80.27822
36.13612,-80.27819
36.13612,-80.27819
36.13611,-80.27815
36.13611,-80.27812
36.1361,-80.27809
36.13608,-80.27805
36.13607,-80.27803
36.13606,-80.27799
36.13605,-80.27798
36.13604,-80.27796
36.13601,-80.27792
36.13598,-80.27788
36.13592,-80.27782
36.13588,-80.27777
36.13579,-80.27769
36.13573,-80.27764
36.13565,-80.27756
36.13517,-80.2771
36.13509,-80.27703
36.13509,-80.27703
36.1353,-80.27669
36.1355,-80.27637
36.13557,-80.27626
36.13587,-80.27579
36.13616,-80.27533
36.13623,-80.27521
36.13638,-80.27497
36.13643,-80.27488
36.1365,-80.27474
36.13658,-80.2746
36.13666,-80.27443
36.13667,-80.27441
36.13676,-80.27418
36.13682,-80.27402
36.13691,-80.27378
36.13701,-80.27345
36.13706,-80.27328
36.13709,-80.27314
36.13716,-80.2728
36.13718,-80.2727
36.1372,-80.27254
36.13724,-80.2723
36.13726,-80.27217
36.13726,-80.27217
36.13723,-80.2719
36.13722,-80.27183
36.1372,-80.27172
36.13718,-80.27166
36.13714,-80.27148
36.13673,-80.27088
36.13641,-80.27038
36.13627,-80.27018
36.13606,-80.26992
36.13582,-80.26963
36.13555,-80.26932
36.13532,-80.26906
36.13509,-80.26881
36.13457,-80.26823
36.13434,-80.26797
36.13406,-80.2676
36.13396,-80.26743
36.13379,-80.26715
36.13379,-80.26715
36.13384,-80.26699
36.13387,-80.26665
36.13389,-80.26644
36.13389,-80.26633
36.13392,-80.2661
36.13398,-80.26564
36.13399,-80.26541
36.13401,-80.26513
36.13402,-80.26491
36.13403,-80.26427
36.13404,-80.26395
36.13404,-80.26381
36.13409,-80.2616
36.13411,-80.26079
36.13412,-80.26039
36.13414,-80.25923
36.13415,-80.25883
36.13417,-80.25798
36.13418,-80.25741
36.13418,-80.25741
36.13324,-80.25736
36.13296,-80.25735
36.13226,-80.25732
36.13206,-80.25732
36.13188,-80.25731
36.13173,-80.25731
36.13157,-80.2573
36.13143,-80.2573
36.13127,-80.2573
36.13112,-80.25729
36.13096,-80.25729
36.13081,-80.25729
36.1306,-80.25728
36.1306,-80.25728
36.13059,-80.25711
36.13058,-80.25699
36.13057,-80.25676
36.13056,-80.25672
36.13056,-80.25666
36.13055,-80.25662
36.13054,-80.25658
36.13052,-80.25654
36.1305,-80.25648
36.13047,-80.25643
36.13046,-80.2564
36.13045,-80.25638
36.13043,-80.25636
36.13041,-80.25634
36.13038,-80.25631
36.13034,-80.25627
36.13027,-80.25622
36.13023,-80.2562
36.1302,-80.25618
